elem_point_id,code,nom,genre,genre_desc,categorie,categorie_desc,sous_categorie,sous_categorie_desc,code_parent,code_parent_desc,adr_secteur,bien_reference,genre_bota,espece,variete,stadededeveloppement,equipe,remarques,anneedeplantation,raisondeplantation,traitementchenilles,courrier,identifiantplu,typeimplantationplu,intituleprotectionplu,anneeabattage,essouchement,diametrearbre,causeabattage,collectivite,stationmetro,hauteurarbre,portarbre,structure,forme,typenature,geo_point_2d
39247,ESP38439,AR38439,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38439,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16331391039409,5.736175465996957"
39248,ESP38440,AR38440,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38440,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16334917453347,5.735970166532939"
39249,ESP38441,AR38441,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38441,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163347526057805,5.736001008168851"
39250,ESP38442,AR38442,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38442,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163345831443436,5.736033780122085"
39251,ESP38443,AR38443,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38443,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163344530513484,5.736069147567701"
39252,ESP38444,AR38444,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38444,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16334184859051,5.736105093243213"
39253,ESP38445,AR38445,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38445,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16334091057587,5.7361443430586485"
39254,ESP38446,AR38446,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38446,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16333871458614,5.736179023585859"
39255,ESP38447,AR38447,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38447,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16333972037509,5.736213212829337"
39256,ESP38448,AR38448,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38448,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163374241378676,5.7359700750773595"
39257,ESP38449,AR38449,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38449,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16337353405952,5.735999673317319"
39258,ESP38450,AR38450,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38450,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16337082140478,5.736036905894227"
39259,ESP38451,AR38451,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38451,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16336324934189,5.736182127684134"
39260,ESP38452,AR38452,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38452,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16336141627548,5.736220690599176"
39261,ESP38453,AR38453,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP906,Chem du Parc bosquet,6,AR38453,Acer,campestre,,,,,2017,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.1646471312393,5.736596774121849"
39385,ESP38534,AR38534,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP713,Prc Mis pel Col Driant,5,AR38534,Pyrus,pyrifolia,Nashi shinseiki,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.18291861661347,5.73539935194238"
39386,ESP38535,AR38535,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP713,Prc Mis pel Col Driant,5,AR38535,Quercus,phellos,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.18335345190315,5.734439241954396"
39387,ESP38536,AR38536,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP713,Prc Mis pel Col Driant,5,AR38536,Quercus,phellos,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.18347537987249,5.734138148620055"
39388,ESP38537,AR38537,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP382,Prc Mis mini golf,5,AR38537,Fagus,sylvatica,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.18359002721893,5.734121988349475"
39389,ESP38538,AR38538,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP382,Prc Mis mini golf,5,AR38538,Fagus,sylvatica,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.18353817490091,5.734251337712729"
40641,ESP39044,AR39044,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1301,Jard Dauphins 1ère terrasse ,2,AR39044,Lagerstroemia,indica,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.19385220959964,5.720178189322085"
40642,ESP39045,AR39045,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1301,Jard Dauphins 1ère terrasse ,2,AR39045,Trachycarpus,fortunei,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.19384097044679,5.720155443057686"
40643,ESP39046,AR39046,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1301,Jard Dauphins 1ère terrasse ,2,AR39046,Olea,europaea,,Arbre adulte,,,,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.19382296352835,5.720162160192393"
40661,ESP39047,AR39047,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1303,Qu des Allobroges falaise,2,AR39047,Fraxinus,excelsior,,Arbre jeune,,,,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.20023770115681,5.733268760827142"
40662,ESP39048,AR39048,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1303,Qu des Allobroges falaise,2,AR39048,Pyrus,calleryana,,,,,2017,Nouveau,,,,,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,,Métropole de Grenoble,,,"45.19386548723273,5.718727319464054"
40663,ESP39049,AR39049,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1303,Qu des Allobroges falaise,2,AR39049,Pyrus,calleryana,,,,,2017,Nouveau,,,,,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,,Métropole de Grenoble,,,"45.19384857250586,5.718693088041366"
40664,ESP39050,AR39050,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1303,Qu des Allobroges falaise,2,AR39050,Tilia,mongolica,,,,,2017,Nouveau,,,,,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,,Métropole de Grenoble,,,"45.19384044122101,5.718786719506128"
40665,ESP39051,AR39051,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1303,Qu des Allobroges falaise,2,AR39051,Tilia,mongolica,,,,,2017,Nouveau,,,,,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,,Métropole de Grenoble,,,"45.1937240668851,5.7187728377286975"
40666,ESP39052,AR39052,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1303,Qu des Allobroges falaise,2,AR39052,Pyrus,calleryana,,,,,2017,Nouveau,,,,,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,,Métropole de Grenoble,,,"45.1937387134722,5.71884038980083"
40681,ESP39053,AR39053,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP805,Qu des Allobroges,2,AR39053,Quercus,hispanica,Wageningen,,,,2017,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.20125145343932,5.733981740566604"
41845,ESP39564,AR39564,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP522,Ec prim n 45 R Sidi Brahim,3,AR39564,Morus,,,Arbre jeune,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.17669324472827,5.729526430083059"
41846,ESP39565,AR39565,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP522,Ec prim n 45 R Sidi Brahim,3,AR39565,Tilia,americana,,Arbre jeune,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.1767034166049,5.729623136476061"
41847,ESP39566,AR39566,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP340,Jard de Ville,2,AR39566,,,,,,,,,,,,,,,,,,,,,,,,,"45.19218899977817,5.726264257397231"
42201,ESP39643,AR39643,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP32989,Crs Libé Foch Rocham impair,3,AR39643,Prunus,,,,,,,,,,,,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Libre,Métropole de Grenoble,Cépée,Libre,"45.17889022903385,5.716205728679492"
42203,ESP39645,AR39645,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP1156,Foyer pers âgées R P Duclot,2,AR39645,Quercus,,,,,,,,,,,,,,,,,Ville de Grenoble,,,,Ville de Grenoble,Tige,,"45.19149207558653,5.729873778976496"
42204,ESP39646,AR39646,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP1156,Foyer pers âgées R P Duclot,2,AR39646,Betula,,,,,,,,,,,,,,,,,Ville de Grenoble,,,,Ville de Grenoble,Tige,,"45.19147728586694,5.729858793261202"
42361,ESP39678,AR39678,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP125,Av Berthelot ang Flaubert,4,AR39678,Acer,platanoides,,Arbre adulte,,,1978,,,,,,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.17271877877077,5.731789177399861"
42362,ESP39679,AR39679,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP380,Prc Mis abords aire de jeux,5,AR39679,Fraxinus,angustifolia,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.183809366354424,5.736729857916391"
42363,ESP39680,AR39680,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP380,Prc Mis abords aire de jeux,5,AR39680,Fraxinus,angustifolia,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.18373685114431,5.736669877390774"
42801,ESP39769,AR39769,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1012,Prc Mis Jard alpin stab Sud,5,AR39769,Gymnocladus,dioicus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.18603934932445,5.73933117355041"
42802,ESP39770,AR39770,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1012,Prc Mis Jard alpin stab Sud,5,AR39770,Cedrela,sinense,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.18588023456147,5.739473500508389"
42803,ESP39771,AR39771,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1012,Prc Mis Jard alpin stab Sud,5,AR39771,Pinus,bungeana,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.18591293839428,5.739180864954273"
42804,ESP39772,AR39772,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1012,Prc Mis Jard alpin stab Sud,5,AR39772,Pinus,bungeana,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.18587370042608,5.739108562336679"
42805,ESP39773,AR39773,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP119,Prc Mis pelouse du médaillon,5,AR39773,Pyrus,calleryana,Chanticleer,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.18553483928094,5.734699841375517"
42861,ESP39812,AR39812,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP198,Piscine J Bron,2,AR39812,Koelreuteria,paniculata,,,,,2017,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.1848786397774,5.724295207415756"
42862,ESP39813,AR39813,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP198,Piscine J Bron,2,AR39813,Koelreuteria,paniculata,,,,,2017,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.184902617769914,5.7243587300913585"
42863,ESP39814,AR39814,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP198,Piscine J Bron,2,AR39814,Pinus,sylvestris,,,,,2017,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.18494939230664,5.724514831143326"
42864,ESP39815,AR39815,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP198,Piscine J Bron,2,AR39815,Magnolia,grandiflora,,,,,2017,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.1850108177391,5.724693809780337"
42865,ESP39816,AR39816,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP198,Piscine J Bron,2,AR39816,Koelreuteria,paniculata,,,,,2017,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.18506304350737,5.724847398196797"
42866,ESP39817,AR39817,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP198,Piscine J Bron,2,AR39817,Pinus,sylvestris,,,,,2017,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.185094229144205,5.72493760347077"
42867,ESP39818,AR39818,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP198,Piscine J Bron,2,AR39818,Koelreuteria,paniculata,,,,,2017,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.185245174382395,5.724052713235847"
42868,ESP39819,AR39819,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP198,Piscine J Bron,2,AR39819,Koelreuteria,paniculata,,,,,2017,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.18526893843211,5.724125236858163"
42869,ESP39820,AR39820,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP198,Piscine J Bron,2,AR39820,Magnolia,grandiflora,,,,,2017,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,Tige,,"45.185320032333955,5.724273568001911"
39221,ESP38413,AR38413,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38413,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16319375086411,5.735971119618162"
39222,ESP38414,AR38414,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38414,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16319102589023,5.735999333080734"
39223,ESP38415,AR38415,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38415,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16321742179014,5.735970569236499"
39224,ESP38416,AR38416,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38416,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163214514907054,5.735998522126995"
39225,ESP38417,AR38417,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38417,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16321216055603,5.736030296243839"
39226,ESP38418,AR38418,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38418,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16323918741041,5.735971320727917"
39227,ESP38419,AR38419,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38419,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16323864059656,5.735999674090717"
39228,ESP38420,AR38420,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38420,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163236984424444,5.736030837385543"
39229,ESP38421,AR38421,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38421,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163234394775124,5.736062922365029"
39230,ESP38422,AR38422,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38422,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16326529213093,5.735969401681344"
39231,ESP38423,AR38423,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38423,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.1632647742216,5.735999593032099"
39232,ESP38424,AR38424,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38424,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163262938608575,5.7360317545858175"
39233,ESP38425,AR38425,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38425,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16326141007838,5.736067111112476"
39234,ESP38426,AR38426,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38426,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16325982002858,5.7361050413919825"
39235,ESP38427,AR38427,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38427,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.16329109733078,5.735971497144121"
39236,ESP38428,AR38428,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38428,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.1632906000284,5.736000826175361"
39237,ESP38429,AR38429,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38429,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163289675405224,5.736030998119231"
39238,ESP38430,AR38430,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38430,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163288199811696,5.736067186972661"
39239,ESP38431,AR38431,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38431,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163287075956745,5.736105694798822"
39240,ESP38432,AR38432,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38432,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163286285963196,5.7361387508924"
39241,ESP38433,AR38433,VEG,VEGETATION,ESP01,Arbre,ESP187,Bois semi naturel,ESP906,Chem du Parc bosquet,6,AR38433,Carpinus,betulus,,,,,2018,Nouveau,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.163319004749724,5.735970815260986"
7923,ESP14049,AR14049,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP278,Cimetière du Grand Sablon,2,AR14049,Calocedrus,decurrens,,Arbre adulte,,Cépée + écoulements,1984,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,Libre,Ville de Grenoble,Cépée,Libre,"45.19421366563516,5.745255500461773"
11689,ESP25215,AR25215,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP278,Cimetière du Grand Sablon,2,AR25215,Calocedrus,decurrens,,Arbre adulte,,,1984,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,Libre,Ville de Grenoble,,Libre,"45.19429327494835,5.7452992092098905"
22720,ESP28078,AR28078,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP278,Cimetière du Grand Sablon,2,AR28078,Calocedrus,decurrens,,Arbre adulte,,,1984,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.19427263090877,5.745392181384374"
11699,ESP25219,AR25219,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP278,Cimetière du Grand Sablon,2,AR25219,Libocedrus,decurrens,,Arbre adulte,,,1984,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,Cépée,Libre,"45.19438342539183,5.745340785872303"
7911,ESP11509,AR11509,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP278,Cimetière du Grand Sablon,2,AR11509,Liquidambar,styraciflua,,Arbre adulte,,Inonotus hispidus - Diagnostic complémentaire par Grimper dans le houppier recommandé,1984,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.19452993172413,5.745229119999633"
26419,ESP11918,AR11918,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP278,Cimetière du Grand Sablon,2,AR11918,Liquidambar,styraciflua,,Arbre adulte,,,1984,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.194576093416075,5.745044067638411"
19013,ESP23541,AR23541,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP278,Cimetière du Grand Sablon,2,AR23541,Liquidambar,styraciflua,,Arbre adulte,,,1984,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,Libre,Ville de Grenoble,,Libre,"45.19455201215675,5.745134567747614"
316,ESP1875,AR1875,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP278,Cimetière du Grand Sablon,2,AR1875,Chamaecyparis,lawsoniana,,Arbre adulte,,,1984,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,Cépée,Libre,"45.19456948825902,5.745533673636645"
4082,ESP9297,AR9297,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP278,Cimetière du Grand Sablon,2,AR9297,Chamaecyparis,lawsoniana,,Arbre adulte,,,1984,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.19465619330004,5.745573107535908"
26434,ESP11927,AR11927,VEG,VEGETATION,ESP01,Arbre,ESP065,Arbre d'enceintes fermées,ESP278,Cimetière du Grand Sablon,2,AR11927,Calocedrus,decurrens,,Arbre adulte,,,1984,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,,Libre,"45.19477170394915,5.745529191380645"
